SKU,Nombre_Producto ,categoria,PRECIO COMPRA,precio_venta,Margen($),Fecha Actualización,proveedor
AL-0765,"Bobina Bronce 34cm",Zinc,758,999.05,241.05,21-01-24,"Industrias del Plata"
CU-0766,"Chapa Plomo#304 3cm",Bronce,730,927.67,197.67,06/06/2024,"Aleaciones del Sur"
BR-0767,"Chapa Titanio 7mm",Titanio,162,229.8,67.8,2024-10-28,"Metalúrgica Central"
MT-0768,"Varilla Acero Inoxidable 27mm",Acero Inoxidable,912,1143.95,231.95,06-10-24,"SiderúrgicaUY"
BR-0769,"Caño Magnesio 27cm",,943,1174.44,231.44,03/08/2024,"SiderúrgicaUY"
AL-0770,"Plancha Bronce 31mm",Aluminio,738,1081.89,343.89,07/15/2024,"Fundición Oriental"
MT-0771,"Barra Hierro 16cm",Zinc,1049,1285.32,236.32,03/03/2024,"Metalúrgica Central"
AL-0772,"Chapa Zinc 16cm",Plomo,566,787.64,221.64,2024-01-27,"Industrias del Plata"
CU-0773,"Caño Aluminio 35mm",Zinc,71,85.89,14.89,04/12/2024,"SiderúrgicaUY"
BR-0774,"  Perfil Plomo#304 47mm  ",Aluminio,732,962.25,230.25,2024-06-19,"SiderúrgicaUY"
AL-0775,"  Bobina Bronce 13mm  ",Plomo,572,830.47,258.47,20/01/2024,"Aceros del Río"
BR-0776,"Varilla Bronce 23mm",Hierro,416,594.15,178.15,2024-01-21,"MetalSur S.A."
AL-0777,"Chapa Plomo 29mm",Titanio,202,236.78,34.78,2024-06-24,"Aceros del Río"
MT-0778,"Plancha Acero Inoxidable 3cm",Bronce,113,160.83,47.83,07-06-24,"Aceros del Río"
AC-0779,"Flejes Titanio 36cm",Aluminio,1042,1453.67,411.67,14/08/2024,"SiderúrgicaUY"
AL-0780,"Barra Acero Inoxidable 49mm",Acero Inoxidable,614,685.57$,71.57,2024-10-28,"Aleaciones del Sur"
BR-0781,"Varilla Cobre 17cm",,250,276.71,26.71,2024-11-02,"Industrias del Plata"
MT-0782,"Tubo Bronce 38mm",Titanio,268,367.58,99.58,25/11/2024,"Aceros del Río"
MT-0783,"Tubo Cobre 17mm",Acero Inoxidable,952,1312.41,360.41,02-10-24,"Aleaciones del Sur"
BR-0784,"Plancha Hierro 6cm",Níquel,966,1394.57,428.57,22-01-24,"MetalSur S.A."
BR-0785,"Barra Acero Inoxidable 11mm",Acero Inoxidable,607,759.84,152.84,08-05-24,"MetalSur S.A."
BR-0786,"Bobina Aluminio 37mm",Níquel,887,1300.39,413.39,04/16/2024,"SiderúrgicaUY"
MT-0787,"Barra Acero Inoxidable 45cm",Aluminio,1033,1322.82,289.82,13-08-24,"Industrias del Plata"
AL-0788,"Chapa Aluminio 48mm",Zinc,447,499.27,52.27,05/04/2024,"MetalSur S.A."
BR-0789,"Perfil Acero Inoxidable 42cm",Zinc,401,572.68,171.68,24/09/2024,"MetalCorp Internacional"
BR-0790,"Tubo Acero Inoxidable 29mm",Hierro,489,618.46,129.46,09/06/2024,"SiderúrgicaUY"
AL-0791,"Perfil Magnesio 21cm",Aluminio,737,828.48,91.48,21-09-24,"Industrias del Plata"
AC-0792,"Tubo Aluminio&Zinc 34cm",Aluminio,156,215.71,59.71,10/13/2024,"Aceros del Río"
AL-0793,"Caño Plomo 41mm",Cobre,206,291.96,85.96,10/26/2024,"Industrias del Plata"
BR-0794,"Bobina Magnesio 35cm",Acero Inoxidable,614,818.66,204.66,11/04/2024,"MetalCorp Internacional"
CU-0795,"Chapa Níquel(6061) 15mm",Aluminio,988,1378.95,390.95%,2024-05-06,"MetalSur S.A."
AL-0796,"Perfil Plomo 4mm",Magnesio,578,702.88,124.88,2024-12-11,"Metalúrgica Central"
MT-0797,"Plancha Hierro 37mm",Cobre,439,590.98,151.98%,12-03-24,"Aceros del Río"
BR-0798,"Plancha Plomo 33mm",Titanio,762,998.85,236.85,15/06/2024,"Industrias del Plata"
MT-0799,"Barra Níquel® 47cm",Cobre,756,1048.46,292.46,11/20/2024,"Aceros del Río"
AL-0800,"Bobina Zinc 32mm",Bronce,263,376.43,113.43,19-06-24,"Aleaciones del Sur"
MT-0801,"Chapa Plomo 45cm",Bronce,598,830.01,232.01,12/20/2024,"MetalCorp Internacional"
BR-0802,"Plancha Cobre 50cm",Hierro,1034,1457.69,423.69,12/03/2024,"MetalSur S.A."
BR-0803,"Varilla Plomo 15cm",Níquel,682,936.92,254.92,07/01/2024,"Aceros del Río"
AL-0804,"Tubo Magnesio 27cm",Zinc,96,125.73$,29.73,02-05-24,"Fundición Oriental"
AL-0805,"Alambre Plomo™ 43cm",Aluminio,525,764.82,239.82,13/03/2024,"Aceros del Río"
AL-0806,"Caño Acero Inoxidable 34cm",Acero Inoxidable,492,643.14,151.14,2024-05-14,"MetalSur S.A."
AL-0807,"  Flejes Níquel 6cm  ",Hierro,862,1185.23,323.23,08-10-24,"Industrias del Plata"
BR-0808,"Flejes Titanio 34mm",Plomo,477,547.72,70.72,2024-07-22,"Metalúrgica Central"
CU-0809,"Flejes Titanio 42mm",Níquel,610,812.2,202.2,10/18/2024,"Fundición Oriental"
BR-0810,"Caño Zinc 50mm",Hierro,777,860.85,83.85,2024-12-24,"MetalCorp Internacional"
BR-0811,"Bobina Plomo 16mm",Plomo,326,451.09,125.09,09/10/2024,"Aleaciones del Sur"
BR-0812,"Flejes Titanio 24mm",Magnesio,210,268.94,58.94,18/05/2024,"MetalCorp Internacional"
AC-0813,"  Perfil Plomo 15cm  ",Aluminio,891,1196.89,305.89,20-03-24,"SiderúrgicaUY"
CU-0814,"Bobina Zinc#304 39cm",Aluminio,704,1005.51,301.51,01/04/2024,"SiderúrgicaUY"
BR-0815,"Tubo Acero Inoxidable® 40cm",Zinc,159,233.77,74.77,07-11-24,"MetalSur S.A."
BR-0816,"  Barra Hierro 26cm  ",Zinc,329,456.55,127.55,07-01-24,"Aleaciones del Sur"
AC-0817,"Varilla Titanio™ 30mm",Bronce,847,1221.47,374.47,18/05/2024,"Fundición Oriental"
CU-0818,"Plancha Plomo 29cm",Níquel,493,645.39,152.39,28-10-24,"MetalSur S.A."
BR-0819,"Plancha Níquel 20mm",Magnesio,100,141.1,41.1%,2024-01-18,"Aceros del Río"
AL-0820,"Caño Níquel 18cm",Cobre,234,324.62,90.62,27-02-24,"Aleaciones del Sur"
BR-0821,"Caño Magnesio 41cm",Plomo,292,374.72,82.72,26/08/2024,"Industrias del Plata"
BR-0822,"Flejes Níquel™ 13mm",Hierro,,1070.66$,129.66,09/25/2024,"SiderúrgicaUY"
AC-0823,"  Caño Plomo 7cm  ",Acero Inoxidable,933,1266.07,333.07,12/27/2024,"MetalCorp Internacional"
MT-0824,"Tubo Acero Inoxidable 1cm",Níquel,109,138.08,29.08,08/04/2024,"Fundición Oriental"
CU-0825,"Caño Níquel 48mm",Bronce,204,293.02,89.02,24/06/2024,"Aceros del Río"
MT-0826,"Varilla Magnesio 50cm",Bronce,415,508.82,93.82,25-05-24,"MetalCorp Internacional"
AC-0827,"Tubo Níquel 48cm",Plomo,864,1246.71,382.71,01-06-24,"Fundición Oriental"
AL-0828,"Alambre Magnesio™ 40cm",Bronce,842,979.7,137.7,2024-08-28,"SiderúrgicaUY"
AC-0829,"Flejes Aluminio 37cm",Magnesio,272,350.94,78.94,08/11/2024,"Fundición Oriental"
CU-0830,"Perfil Acero Inoxidable® 2mm",Magnesio,555,705.46$,150.46,01/06/2024,"SiderúrgicaUY"
AL-0831,"  Alambre Plomo 38mm  ",Acero Inoxidable,1017,1213.88,196.88,2024-12-23,"Aceros del Río"
BR-0832,"  Perfil Titanio 10mm  ",Bronce,62,80.08,18.08,06/09/2024,"Fundición Oriental"
BR-0833,"Flejes Titanio&Zinc 34cm",Plomo,357,499.38,142.38,25/10/2024,"Aleaciones del Sur"
AL-0834,"Flejes Zinc® 27cm",Bronce,1024,1210.04,186.04,06/01/2024,"Industrias del Plata"
CU-0835,"Tubo Plomo 12mm",Níquel,452,651.34,199.34,08/07/2024,"Metalúrgica Central"
BR-0836,"Caño Plomo 6cm",Bronce,,111.94,26.94,2024-09-01,"SiderúrgicaUY"
CU-0837,"Plancha Plomo 14cm",Aluminio,870,1071.5,201.5%,08/07/2024,"Metalúrgica Central"
BR-0838,"Tubo Magnesio 20cm",Níquel,240,283.44,43.44,2024-11-10,"Industrias del Plata"
AC-0839,"Varilla Bronce&Zinc 49cm",Hierro,744,1085.48$,341.48%,22/07/2024,"MetalSur S.A."
BR-0840,"Plancha Zinc™ 35mm",Cobre,748,1066.19,318.19%,08/03/2024,"Metalúrgica Central"
MT-0841,"  Chapa Acero Inoxidable 22cm  ",Magnesio,667,875.37$,208.37%,2024-05-02,"Industrias del Plata"
MT-0842,"Perfil Zinc 26cm",Plomo,164,205.7,41.7,03/04/2024,"Fundición Oriental"
AC-0843,"Varilla Zinc 20mm",Plomo,201,271.15,70.15,24-06-24,"SiderúrgicaUY"
AL-0844,"Alambre Bronce 12cm",Aluminio,110,148.38,38.38,01-07-24,"Industrias del Plata"
BR-0845,"Flejes Acero Inoxidable 30cm",Cobre,397,457.31,60.31,2024-01-16,"Fundición Oriental"
CU-0846,"Flejes Zinc#304 39cm",Magnesio,451,617.35,166.35%,2024-10-07,"Metalúrgica Central"
AC-0847,"Caño Plomo#304 19mm",Cobre,769,1093.09,324.09,03/22/2024,"MetalSur S.A."
AC-0848,"Chapa Plomo 3cm",Aluminio,512,737.47,225.47,21-01-24,"MetalSur S.A."
BR-0849,"Alambre Níquel® 15cm",Aluminio,970,1374.83,404.83,2024-03-15,"Metalúrgica Central"
AC-0850,"Barra Zinc 16cm",Bronce,335,498.14,163.14,08/25/2024,"SiderúrgicaUY"
BR-0851,"Caño Titanio™ 26cm",Titanio,622,888.69,266.69,2024-12-02,"SiderúrgicaUY"
BR-0852,"Chapa Níquel™ 23mm",Bronce,,1359.15,316.15,2024-12-22,"Aleaciones del Sur"
CU-0853,"Barra Hierro 40cm",Cobre,1022,1362.1,340.1,14-12-24,"Aceros del Río"
BR-0854,"Barra Hierro 28mm",Bronce,718,1011.07,293.07,02-09-24,"Aleaciones del Sur"
CU-0855,"Tubo Hierro 46mm",Acero Inoxidable,955,1130.14,175.14,03-05-24,"Metalúrgica Central"
BR-0856,"Alambre Acero Inoxidable 23cm",Plomo,773,855.59,82.59,2024-05-21,"MetalSur S.A."
MT-0857,"Perfil Titanio® 19cm",Plomo,982,1298.38,316.38,27-04-24,"MetalSur S.A."
AL-0858,"  Chapa Zinc™ 43cm  ",Titanio,557,757.6,200.6,16-03-24,"MetalSur S.A."
AL-0859,"Caño Titanio 40mm",Plomo,781,1164.07,383.07,2024-12-05,"MetalCorp Internacional"
MT-0860,"Perfil Acero Inoxidable 24mm",Bronce,570,689.22,119.22,2024-07-13,"Aceros del Río"
MT-0861,"  Alambre Níquel 38mm  ",Hierro,757,893.81,136.81,13/12/2024,"SiderúrgicaUY"
CU-0862,"Flejes Bronce 37cm",Cobre,876,1152.34,276.34,2024-05-07,"MetalSur S.A."
AL-0863,"  Flejes Titanio® 25mm  ",Plomo,,946.91,171.91,2024-12-18,"MetalCorp Internacional"
AC-0864,"Flejes Hierro 49mm",Aluminio,514,758.25,244.25,2024-03-06,"MetalSur S.A."
AC-0865,"Tubo Bronce 46mm",Aluminio,509,587.87,78.87,09/03/2024,"MetalCorp Internacional"
BR-0866,"Perfil Magnesio 7mm",Hierro,753,910.11,157.11,2024-07-11,"Fundición Oriental"
AC-0867,"Tubo Plomo 22mm",Magnesio,891,1124.89,233.89,20-12-24,"MetalSur S.A."
BR-0868,"Perfil Acero Inoxidable 31cm",Hierro,635,861.16,226.16,12/27/2024,"Metalúrgica Central"
AL-0869,"Tubo Acero Inoxidable 43mm",Níquel,996,1425.69,429.69,22-05-24,"Fundición Oriental"
BR-0870,"Bobina Zinc 32cm",Plomo,347,499.19,152.19,2024-02-08,"Metalúrgica Central"
AC-0871,"Tubo Titanio™ 49mm",Titanio,378,486.17,108.17,2024-06-09,"MetalCorp Internacional"
AC-0872,"Tubo Níquel 4cm",Hierro,881,1288.56,407.56,08/09/2024,"Aceros del Río"
CU-0873,"Plancha Titanio 26cm",Plomo,248,309.93,61.93,18-06-24,"Metalúrgica Central"
CU-0874,"Chapa Aluminio 5cm",Bronce,553,640.91,87.91,2024-02-07,"Aleaciones del Sur"
CU-0875,"Plancha Níquel 31cm",Plomo,550,803.85,253.85,19-02-24,"Metalúrgica Central"
AL-0876,"Varilla Titanio 39mm",Cobre,1005,1342.52,337.52,2024-08-26,"Metalúrgica Central"
MT-0877,"Alambre Zinc 10mm",Hierro,203,249.69,46.69,2024-01-17,"MetalCorp Internacional"
AC-0878,"Varilla Hierro 45cm",Acero Inoxidable,841,1067.6,226.6,15-08-24,"Metalúrgica Central"
AC-0879,"Perfil Acero Inoxidable 45mm",Zinc,131,192.51,61.51,17/07/2024,"Industrias del Plata"
MT-0880,"  Perfil Bronce 7mm  ",Aluminio,174,236.45,62.45,2024-12-26,"SiderúrgicaUY"
BR-0881,"Bobina Zinc 38mm",,1034,1448.8,414.8,2024-11-01,"Metalúrgica Central"
AL-0882,"Barra Zinc 19mm",Plomo,116,138.2,22.2,2024-11-28,"Industrias del Plata"
AL-0883,"  Plancha Hierro 40mm  ",Níquel,470,630.62,160.62,05/17/2024,"MetalSur S.A."
AL-0884,"Plancha Zinc 28mm",Cobre,646,907.57,261.57,26/05/2024,"MetalSur S.A."
CU-0885,"Bobina Zinc 32cm",Plomo,764,1138.2,374.2,11/11/2024,"Industrias del Plata"
MT-0886,"  Caño Níquel 42mm  ",Cobre,941,1166.29$,225.29,2024-09-15,"Aceros del Río"
MT-0887,"  Flejes Plomo 45mm  ",Bronce,443,534.15,91.15,01/09/2024,"MetalCorp Internacional"
BR-0888,"Perfil Bronce#304 37cm",Titanio,283,403.22,120.22,06/16/2024,"Aleaciones del Sur"
CU-0889,"Tubo Cobre 16mm",Magnesio,835,1109.87,274.87,11/14/2024,"Aleaciones del Sur"
CU-0890,"Chapa Magnesio 46mm",Hierro,1033,1415.36,382.36,2024-10-14,"MetalCorp Internacional"
MT-0891,"Caño Titanio 36mm",Hierro,676,884.96,208.96,2024-04-10,"Industrias del Plata"
MT-0892,"Alambre Acero Inoxidable 12mm",Níquel,771,896.93,125.93,11/18/2024,"MetalCorp Internacional"
BR-0893,"Bobina Zinc 8mm",Aluminio,761,1122.5,361.5,09-05-24,"MetalSur S.A."
AC-0894,"Caño Plomo 28cm",Magnesio,715,1008.39,293.39,01/09/2024,"Industrias del Plata"
MT-0895,"  Perfil Zinc 5cm  ",Titanio,883,1106.88,223.88,08/13/2024,"Aleaciones del Sur"
BR-0896,"Varilla Aluminio 32cm",Bronce,500,654.5,154.5,06/27/2024,"MetalSur S.A."
CU-0897,"  Flejes Aluminio 34mm  ",Plomo,122,149.67,27.67,11/04/2024,"Aleaciones del Sur"
CU-0898,"Flejes Cobre 48mm",Hierro,737,1085.98,348.98,2024-06-03,"MetalSur S.A."
BR-0899,"Plancha Níquel 2mm",Cobre,704,928.75,224.75,2024-03-26,"Fundición Oriental"
AL-0900,"Tubo Níquel 35cm",Magnesio,169,227.06,58.06,2024-07-12,"Aleaciones del Sur"
AC-0901,"Alambre Bronce 49mm",Hierro,643,813.35,170.35,2024-06-23,"MetalSur S.A."
AC-0902,"Tubo Bronce 32mm",Acero Inoxidable,791,926.84,135.84,15/08/2024,"Fundición Oriental"
AL-0903,"Tubo Níquel 29mm",Níquel,838,1073.84,235.84,10/15/2024,"Metalúrgica Central"
AL-0904,"Barra Acero Inoxidable 4mm",Aluminio,984,1194.86,210.86,2024-02-22,"Fundición Oriental"
MT-0905,"Varilla Bronce® 3mm",Magnesio,946,1122.54,176.54,2024-03-20,"Aceros del Río"
AC-0906,"Bobina Plomo 28cm",Acero Inoxidable,819,1173.2,354.2,01-02-24,"MetalSur S.A."
AC-0907,"Perfil Níquel™ 4cm",Níquel,306,415.94,109.94,16-06-24,"MetalSur S.A."
AL-0908,"Bobina Aluminio 21cm",Acero Inoxidable,486,662.96,176.96,07/01/2024,"Metalúrgica Central"
AL-0909,"Perfil Titanio 48cm",Titanio,975,1404.34,429.34,2024-12-24,"Fundición Oriental"
AL-0910,"Bobina Aluminio 1mm",Hierro,51,67.36,16.36,16-02-24,"Fundición Oriental"
AC-0911,"Chapa Zinc 48cm",Zinc,924,1366.7,442.7,01/06/2024,"SiderúrgicaUY"
CU-0912,"Plancha Zinc 41cm",Níquel,536,798.49,262.49,2024-07-04,"Fundición Oriental"
AL-0913,"Barra Aluminio 25mm",Zinc,465,561.5,96.5,2024-12-02,"Industrias del Plata"
CU-0914,"Barra Plomo 16cm",Titanio,509,590.94,81.94,01-02-24,"Metalúrgica Central"
AC-0915,"Tubo Magnesio 19mm",Titanio,77,109.32,32.32,2024-05-18,"Fundición Oriental"
AL-0916,"Varilla Titanio 34cm",Plomo,715,1024.69,309.69,26-08-24,"Aceros del Río"
AL-0917,"Chapa Acero Inoxidable 29mm",Bronce,956,1240.43,284.43,2024-05-05,"Aceros del Río"
BR-0918,"Varilla Bronce 11cm",Níquel,564,752.11$,188.11,07/09/2024,"Industrias del Plata"
AC-0919,"Tubo Plomo 44mm",Cobre,362,451.28,89.28,07/07/2024,"MetalSur S.A."
AL-0920,"Barra Zinc 47cm",Cobre,395,486.74,91.74,27/10/2024,"Industrias del Plata"
MT-0921,"Perfil Zinc 17cm",Zinc,,1289.59$,372.59,2024-12-08,"MetalSur S.A."
AC-0922,"Bobina Titanio 50cm",Magnesio,211,314.67,103.67,2024-12-05,"Fundición Oriental"
BR-0923,"  Plancha Aluminio 45mm  ",Acero Inoxidable,1033,1260.53$,227.53,21-12-24,"Industrias del Plata"
AL-0924,"Chapa Bronce#304 27mm",Hierro,111,125.73,14.73,19-06-24,"Aleaciones del Sur"
AC-0925,"Tubo Aluminio 37mm",Acero Inoxidable,748,879.58,131.58,2024-05-05,"SiderúrgicaUY"
BR-0926,"Tubo Magnesio&Zinc 20cm",Cobre,550,756.06,206.06,2024-01-07,"MetalSur S.A."
CU-0927,"Caño Hierro 30cm",Zinc,469,654.51,185.51,01-01-24,"Metalúrgica Central"
AC-0928,"Chapa Magnesio 26mm",Plomo,378,506.44,128.44,12-04-24,"MetalCorp Internacional"
MT-0929,"Tubo Cobre 28mm",Acero Inoxidable,696,840.6,144.6,05/11/2024,"Aceros del Río"
BR-0930,"Flejes Níquel 20mm",Plomo,391,483.72,92.72,03/06/2024,"Aleaciones del Sur"
BR-0931,"Tubo Aluminio 48cm",Níquel,257,318.16,61.16,07/02/2024,"SiderúrgicaUY"
AC-0932,"Varilla Magnesio 46mm",Titanio,112,146.49,34.49,01-08-24,"Aleaciones del Sur"
AL-0933,"Plancha Níquel&Zinc 24cm",Titanio,443,489.14,46.14,05/03/2024,"Industrias del Plata"
BR-0934,"Plancha Cobre 18mm",Cobre,820,1218.06,398.06,07-06-24,"Metalúrgica Central"
BR-0935,"Tubo Bronce 11mm",Níquel,977,1133.17,156.17,15/01/2024,"Metalúrgica Central"
BR-0936,"Barra Magnesio 37cm",Titanio,,1239.66,343.66,12-05-24,"Industrias del Plata"
BR-0937,"Perfil Bronce 31cm",Acero Inoxidable,576,671.07,95.07%,08/01/2024,"Fundición Oriental"
CU-0938,"Bobina Bronce® 4cm",Bronce,633,939.45,306.45,2024-10-16,"MetalCorp Internacional"
AC-0939,"  Flejes Bronce 29mm  ",Magnesio,341,416.39,75.39,2024-05-20,"MetalCorp Internacional"
MT-0940,"Barra Acero Inoxidable 26cm",Titanio,444,546.17,102.17,2024-12-19,"SiderúrgicaUY"
CU-0941,"  Bobina Magnesio 29mm  ",Titanio,417,471.76,54.76,20-08-24,"Aceros del Río"
CU-0942,"Perfil Zinc 11mm",Titanio,579,642.72,63.72,18/04/2024,"MetalSur S.A."
AL-0943,"Caño Aluminio® 30cm",Níquel,661,946.31,285.31,02/06/2024,"Aleaciones del Sur"
AC-0944,"Varilla Aluminio(6061) 38cm",Cobre,701,956.91,255.91,13-02-24,"MetalCorp Internacional"
CU-0945,"Alambre Hierro 24mm",Acero Inoxidable,437,527.45,90.45,2024-02-10,"Fundición Oriental"
CU-0946,"Chapa Bronce 39mm",Cobre,785,989.71,204.71,02/06/2024,"Aceros del Río"
MT-0947,"Alambre Titanio 19cm",,111,163.36$,52.36,13-10-24,"Aleaciones del Sur"
CU-0948,"Flejes Plomo 33mm",Acero Inoxidable,170,204.46,34.46,2024-09-10,"MetalCorp Internacional"
MT-0949,"Plancha Zinc 24cm",Níquel,995,1391.59,396.59%,25-09-24,"Metalúrgica Central"
MT-0950,"Plancha Aluminio 12cm",,,509.5,124.5,01/11/2024,"Aceros del Río"
BR-0951,"Barra Magnesio 9mm",Hierro,502,558.3,56.3,20/07/2024,"MetalCorp Internacional"
AC-0952,"  Caño Níquel 36mm  ",Plomo,350,402.38,52.38,09/07/2024,"Aleaciones del Sur"
CU-0953,"Tubo Hierro 37mm",Hierro,605,720.29$,115.29,07-10-24,"Aceros del Río"
MT-0954,"Chapa Hierro 46mm",Zinc,492,618.34,126.34,06/01/2024,"Industrias del Plata"
AL-0955,"Flejes Aluminio 11mm",Acero Inoxidable,564,793.34,229.34,2024-10-11,"MetalSur S.A."
AC-0956,"Plancha Plomo 9cm",Hierro,238,269.05,31.05,21-11-24,"SiderúrgicaUY"
MT-0957,"Plancha Aluminio 48cm",Acero Inoxidable,186,227.04,41.04,26/05/2024,"SiderúrgicaUY"
MT-0958,"Caño Magnesio#304 9cm",Titanio,,1327.21,306.21,2024-12-06,"Industrias del Plata"
AL-0959,"Perfil Zinc 33mm",Magnesio,126,172.24,46.24,2024-12-20,"Metalúrgica Central"
AL-0960,"Tubo Cobre 14cm",Cobre,744,950.07,206.07,2024-05-10,"Aleaciones del Sur"
AL-0961,"Chapa Cobre 8cm",Níquel,185,263.33,78.33,22/06/2024,"Fundición Oriental"
CU-0962,"Tubo Cobre 33cm",Zinc,334,467.7,133.7,2024-02-12,"Metalúrgica Central"
AL-0963,"Tubo Níquel 38mm",Hierro,559,771.38,212.38,17-12-24,"Industrias del Plata"
AC-0964,"Alambre Níquel 19mm",Zinc,236,294.52,58.52%,26-04-24,"Aceros del Río"
AL-0965,"Caño Magnesio 26cm",Hierro,793,921.62,128.62,2024-05-27,"Aceros del Río"
AL-0966,"Caño Cobre 17cm",Níquel,292,407.28,115.28,17-12-24,"MetalCorp Internacional"
BR-0967,"Plancha Titanio 11mm",Níquel,1047,1392.82,345.82,12/09/2024,"Industrias del Plata"
CU-0968,"Tubo Hierro 10cm",Zinc,75,83.81,8.81,05/02/2024,"Industrias del Plata"
AC-0969,"Caño Aluminio 37cm",Plomo,494,565.78,71.78,03/28/2024,"Fundición Oriental"
AL-0970,"Tubo Zinc 21cm",Cobre,514,617.82,103.82,09-03-24,"SiderúrgicaUY"
MT-0971,"  Tubo Níquel(6061) 6cm  ",Hierro,712,1058.9,346.9,27/08/2024,"Aceros del Río"
BR-0972,"  Tubo Acero Inoxidable™ 20mm  ",Aluminio,916,1263.43,347.43,10/18/2024,"Industrias del Plata"
CU-0973,"Perfil Zinc 6mm",Magnesio,867,1032.99,165.99,09-08-24,"MetalSur S.A."
BR-0974,"Caño Titanio 24cm",Bronce,676,764.7$,88.7,10/07/2024,"Aleaciones del Sur"
AL-0975,"  Caño Acero Inoxidable® 38cm  ",Magnesio,687,976.26,289.26,08-11-24,"SiderúrgicaUY"
BR-0976,"Perfil Titanio 37cm",Titanio,699,1010.9,311.9,01-11-24,"MetalSur S.A."
AL-0977,"Chapa Magnesio 35mm",,691,789.14,98.14,2024-07-25,"MetalSur S.A."
BR-0978,"Caño Acero Inoxidable 49mm",Plomo,155,224.77,69.77,2024-03-10,"Industrias del Plata"
AC-0979,"Perfil Bronce 4mm",Magnesio,238,343.54,105.54%,09/12/2024,"MetalSur S.A."
MT-0980,"Tubo Plomo 37cm",Cobre,913,1124.78,211.78,02/08/2024,"Metalúrgica Central"
AL-0981,"Plancha Magnesio 17mm",Plomo,608,811.76,203.76,06/11/2024,"Metalúrgica Central"
AL-0982,"Caño Níquel(6061) 1cm",Níquel,207,258.97,51.97,2024-09-13,"MetalSur S.A."
CU-0983,"Chapa Magnesio 25mm",Cobre,388,536.26,148.26,16-11-24,"SiderúrgicaUY"
AL-0984,"Chapa Níquel 27cm",Níquel,547,615.05,68.05,01/26/2024,"Metalúrgica Central"
AC-0985,"Tubo Plomo 45mm",Acero Inoxidable,285,366.03,81.03,2024-12-21,"MetalSur S.A."
AL-0986,"Flejes Acero Inoxidable® 45cm",Níquel,208,308.96,100.96,07/10/2024,"Industrias del Plata"
AL-0987,"Bobina Bronce 46mm",,666,761.97,95.97,2024-04-21,"Industrias del Plata"
MT-0988,"Chapa Cobre(6061) 21mm",Titanio,195,260.15,65.15,16/11/2024,"Aceros del Río"
CU-0989,"Perfil Acero Inoxidable&Zinc 13cm",Níquel,65,78.82,13.82,2024-04-22,"MetalCorp Internacional"
AC-0990,"Caño Titanio#304 24mm",Titanio,998,1463.34,465.34,11/02/2024,"SiderúrgicaUY"
CU-0991,"Alambre Titanio 7cm",Hierro,,798.94,258.94,14-08-24,"MetalSur S.A."
AL-0992,"Alambre Cobre 4mm",Aluminio,851,1035.62,184.62,03/02/2024,"Industrias del Plata"
AC-0993,"Flejes Aluminio 13cm",Acero Inoxidable,820,1001.51,181.51,13-08-24,"MetalSur S.A."
MT-0994,"Alambre Hierro 2mm",Acero Inoxidable,324,366.62,42.62,01-03-24,"Fundición Oriental"
BR-0995,"Tubo Acero Inoxidable 36cm",Hierro,489,655.98,166.98,2024-12-10,"Aleaciones del Sur"
MT-0996,"Caño Acero Inoxidable 24mm",Zinc,762,927.54,165.54,10-09-24,"Aceros del Río"
AL-0997,"Perfil Cobre® 24mm",Bronce,584,771.01,187.01,08/06/2024,"Industrias del Plata"
BR-0998,"Chapa Cobre 18mm",Acero Inoxidable,165,191.33,26.33,2024-04-05,"Aceros del Río"
MT-0999,"Varilla Plomo 29mm",Níquel,1004,1261.9,257.9,2024-06-06,"MetalCorp Internacional"
BR-1000,"  Varilla Níquel 28mm  ",Plomo,691,947.93,256.93,01/10/2024,"Aleaciones del Sur"
CU-1001,"  Perfil Plomo#304 13mm  ",Magnesio,901,1118.78,217.78,2024-12-16,"MetalSur S.A."
AL-1002,"Caño Níquel 40cm",Aluminio,197,259.19,62.19,20-07-24,"MetalCorp Internacional"
MT-1003,"Varilla Magnesio 26cm",Magnesio,,830.07,149.07,08/17/2024,"Metalúrgica Central"
MT-1004,"Chapa Bronce® 27cm",,620,749.99,129.99,2024-10-12,"Aleaciones del Sur"
MT-1005,"Flejes Cobre 45mm",Plomo,271,361.64,90.64,2024-01-04,"MetalCorp Internacional"
CU-1006,"Perfil Níquel(6061) 48mm",Cobre,379,562.75,183.75,2024-12-25,"Industrias del Plata"
CU-1007,"Plancha Níquel 2mm",Titanio,738,855.44,117.44,10-10-24,"Fundición Oriental"
AL-1008,"  Bobina Acero Inoxidable 33cm  ",Bronce,392,494.19,102.19,18-05-24,"Aceros del Río"
AL-1009,"Chapa Acero Inoxidable 44mm",Níquel,906,1327.19,421.19,06/11/2024,"MetalCorp Internacional"
AL-1010,"Alambre Hierro 43mm",Plomo,835,955.99,120.99,28-06-24,"Industrias del Plata"
BR-1011,"Flejes Magnesio 3mm",Titanio,98,137.99,39.99,18/12/2024,"SiderúrgicaUY"
BR-1012,"Bobina Cobre 14cm",Zinc,273,354.49,81.49,07-10-24,"Aceros del Río"
AC-1013,"Plancha Titanio(6061) 15cm",Plomo,949,1230.34,281.34,04/12/2024,"MetalCorp Internacional"
AL-1014,"Varilla Cobre 20mm",Plomo,797,1101.4,304.4,2024-11-18,"Aceros del Río"
